Chr1	MoTER1	97.990	3135	24	22	6663016	6666145	5034	1934	0.0	6668242
Chr1	MoTER1	91.790	1011	47	17	6666126	6667125	1923	938	0.0	6668242
Chr1	MoTER1	89.290	943	93	6	2285281	2286220	2441	3378	0.0	6668242
Chr1	MoTER1	94.228	641	27	8	6667453	6668084	640	1	0.0	6668242
Chr1	MoTER1	92.937	623	23	10	6666927	6667535	1089	474	0.0	6668242
Chr1	MoTER1	97.406	347	8	1	6666720	6667065	1393	1047	9.60e-168	6668242
Chr1	MoTER1	81.308	428	49	21	6666655	6667060	1326	908	5.00e-86	6668242
Chr1	MoTER1	79.508	366	43	14	6666786	6667125	1393	1034	6.70e-60	6668242
Chr1	MoTER1	89.286	112	9	2	6662285	6662393	5034	4923	1.50e-31	6668242
Chr1	MoTER1	92.941	85	6	0	6666927	6667011	993	909	1.17e-27	6668242
Chr1	MoTER1	88.000	75	8	1	6352948	6353021	4583	4657	1.54e-16	6668242
Chr1	MoTER1	96.000	25	1	0	6667535	6667559	501	477	0.012	6668242
Chr1	MoTER2	100.000	732	0	0	6662285	6663016	1723	992	0.0	6668242
Chr1	MoTER2	94.384	641	26	8	6667453	6668084	640	1	0.0	6668242
Chr1	MoTER2	96.339	437	10	4	6667104	6667535	909	474	0.0	6668242
Chr1	MoTER2	88.479	217	22	3	6662481	6662696	1274	1060	3.07e-68	6668242
Chr1	MoTER2	88.479	217	22	3	6662734	6662948	1527	1312	3.07e-68	6668242
Chr1	MoTER2	89.286	112	9	2	6663016	6663127	1723	1615	1.50e-31	6668242
Chr1	MoTER2	96.000	25	1	0	6667535	6667559	501	477	0.012	6668242
Chr2	MoTER1	98.238	3121	30	17	7910269	7913386	5032	1934	0.0	7915472
Chr2	MoTER1	98.177	3127	27	22	7269	10391	1934	5034	0.0	7915472
Chr2	MoTER1	98.022	3135	24	21	12295	15425	1934	5034	0.0	7915472
Chr2	MoTER1	98.788	2888	21	14	2193	5067	1934	4820	0.0	7915472
Chr2	MoTER1	91.881	1010	45	20	1216	2212	938	1923	0.0	7915472
Chr2	MoTER1	91.798	1012	45	18	6289	7288	938	1923	0.0	7915472
