aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	15614	15529	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	16549	16464	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	17485	17400	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	18421	18336	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	20293	20208	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	21227	21142	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	22161	22076	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	23096	23011	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	24031	23946	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	24965	24880	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	25898	25813	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	27767	27682	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	28703	28618	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	29638	29553	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	30572	30487	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	31507	31422	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	33358	33273	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	38018	37933	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	40817	40732	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	41751	41666	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	44549	44464	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	45481	45396	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	49212	49127	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	52011	51926	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	52943	52858	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	86	0	0	1	86	53876	53791	2.06e-39	8237918
aERR2061624_V6cut8620	Chr3	100.000	84	0	0	3	86	26832	26749	2.66e-38	8237918
aERR2061624_V6cut8620	Chr3	98.837	86	0	1	1	86	19358	19274	3.44e-37	8237918
aERR2061624_V6cut8620	Chr3	98.837	86	0	1	1	86	32434	32350	3.44e-37	8237918
aERR2061624_V6cut8620	Chr3	98.837	86	0	1	1	86	34287	34203	3.44e-37	8237918
aERR2061624_V6cut8620	Chr3	98.837	86	0	1	1	86	35218	35134	3.44e-37	8237918
aERR2061624_V6cut8620	Chr3	98.837	86	0	1	1	86	36150	36066	3.44e-37	8237918
aERR2061624_V6cut8620	Chr3	98.837	86	0	1	1	86	37084	37000	3.44e-37	8237918
aERR2061624_V6cut8620	Chr3	98.837	86	0	1	1	86	38951	38867	3.44e-37	8237918
aERR2061624_V6cut8620	Chr3	98.837	86	0	1	1	86	39883	39799	3.44e-37	8237918
aERR2061624_V6cut8620	Chr3	98.837	86	0	1	1	86	42683	42599	3.44e-37	8237918
aERR2061624_V6cut8620	Chr3	98.837	86	0	1	1	86	43616	43532	3.44e-37	8237918
aERR2061624_V6cut8620	Chr3	98.837	86	0	1	1	86	46413	46329	3.44e-37	8237918
aERR2061624_V6cut8620	Chr3	98.837	86	0	1	1	86	47346	47262	3.44e-37	8237918
aERR2061624_V6cut8620	Chr3	98.837	86	0	1	1	86	48279	48195	3.44e-37	8237918
aERR2061624_V6cut8620	Chr3	98.837	86	0	1	1	86	50145	50061	3.44e-37	8237918
aERR2061624_V6cut8620	Chr3	98.837	86	0	1	1	86	51077	50993	3.44e-37	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	15600	15529	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	16535	16464	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	17471	17400	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	18407	18336	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	20279	20208	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	21213	21142	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	22147	22076	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	23082	23011	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	24017	23946	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	24951	24880	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	25884	25813	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	26820	26749	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	27753	27682	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	28689	28618	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	29624	29553	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	30558	30487	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	31493	31422	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	33344	33273	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	38004	37933	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	40803	40732	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	41737	41666	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	44535	44464	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	45467	45396	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	49198	49127	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	51997	51926	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	52929	52858	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	100.000	72	0	0	1	72	53862	53791	9.75e-32	8237918
aERR2061624_V6cut6532	Chr3	98.611	72	0	1	1	72	19344	19274	1.63e-29	8237918
aERR2061624_V6cut6532	Chr3	98.611	72	0	1	1	72	32420	32350	1.63e-29	8237918
aERR2061624_V6cut6532	Chr3	98.611	72	0	1	1	72	34273	34203	1.63e-29	8237918
aERR2061624_V6cut6532	Chr3	98.611	72	0	1	1	72	35204	35134	1.63e-29	8237918
aERR2061624_V6cut6532	Chr3	98.611	72	0	1	1	72	36136	36066	1.63e-29	8237918
aERR2061624_V6cut6532	Chr3	98.611	72	0	1	1	72	37070	37000	1.63e-29	8237918
aERR2061624_V6cut6532	Chr3	98.611	72	0	1	1	72	38937	38867	1.63e-29	8237918
aERR2061624_V6cut6532	Chr3	98.611	72	0	1	1	72	39869	39799	1.63e-29	8237918
aERR2061624_V6cut6532	Chr3	98.611	72	0	1	1	72	42669	42599	1.63e-29	8237918
aERR2061624_V6cut6532	Chr3	98.611	72	0	1	1	72	43602	43532	1.63e-29	8237918
aERR2061624_V6cut6532	Chr3	98.611	72	0	1	1	72	46399	46329	1.63e-29	8237918
aERR2061624_V6cut6532	Chr3	98.611	72	0	1	1	72	47332	47262	1.63e-29	8237918
aERR2061624_V6cut6532	Chr3	98.611	72	0	1	1	72	48265	48195	1.63e-29	8237918
aERR2061624_V6cut6532	Chr3	98.611	72	0	1	1	72	50131	50061	1.63e-29	8237918
aERR2061624_V6cut6532	Chr3	98.611	72	0	1	1	72	51063	50993	1.63e-29	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	15661	15607	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	16596	16542	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	17532	17478	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	18468	18414	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	19405	19351	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	20340	20286	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	21274	21220	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	22208	22154	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	23143	23089	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	24078	24024	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	25012	24958	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	25945	25891	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	27814	27760	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	28750	28696	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	29685	29631	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	30619	30565	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	31554	31500	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	32481	32427	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	33405	33351	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	34334	34280	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	35265	35211	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	36197	36143	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	37131	37077	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	38065	38011	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	38998	38944	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	39930	39876	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	40864	40810	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	41798	41744	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	42730	42676	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	43663	43609	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	44596	44542	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	45528	45474	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	46460	46406	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	47393	47339	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	48326	48272	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	49259	49205	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	50192	50138	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	51124	51070	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	52058	52004	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	52990	52936	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	55	0	0	1	55	53923	53869	1.92e-22	8237918
aERR2061624_V6cut8780	Chr3	100.000	52	0	0	1	52	26880	26829	8.95e-21	8237918
aERR2061624_V6cut8780	Chr3	100.000	47	0	0	1	47	14725	14679	5.39e-18	8237918
aERR2061624_V6cut8632	Chr1	94.118	68	4	0	3	70	281104	281171	7.34e-23	6668242
