ERR2061624888	Chr8	96.875	32	1	1	32	1847135	1847104	5.46e-08	56
ERR2061624888	Chr8	96.875	32	1	1	32	1903098	1903067	5.46e-08	56
ERR2061624888	Chr5	96.875	32	1	1	32	4449893	4449862	5.46e-08	56
ERR2061624888	Chr4	96.875	32	1	1	32	163	194	5.46e-08	56
ERR2061624888	Chr4	100.000	28	0	5	32	5191	5218	1.97e-07	56
ERR2061624888	Chr3	96.875	32	1	1	32	8227561	8227530	5.46e-08	56
ERR2061624888	Chr3	96.875	32	1	1	32	8232571	8232540	5.46e-08	56
ERR2061624888	Chr2	96.875	32	1	1	32	7915298	7915267	5.46e-08	56
ERR2061624888	Chr1	96.875	32	1	1	32	6668054	6668023	5.46e-08	56
ERR2061624952	Chr1	91.667	60	5	1	60	6988	7047	7.77e-17	60
ERR2061624952	Chr1	91.667	60	5	1	60	15200	15259	7.77e-17	60
ERR2061624952	Chr1	91.667	60	5	1	60	23461	23520	7.77e-17	60
ERR2061624952	Chr1	91.667	60	5	1	60	31726	31785	7.77e-17	60
ERR2061624952	Chr1	91.667	60	5	1	60	39946	40005	7.77e-17	60
ERR2061624952	Chr1	91.667	60	5	1	60	48141	48200	7.77e-17	60
ERR2061624952	Chr1	91.667	60	5	1	60	56411	56470	7.77e-17	60
ERR2061624952	Chr1	91.667	60	5	1	60	64672	64731	7.77e-17	60
ERR2061624952	Chr1	91.667	60	5	1	60	81060	81119	7.77e-17	60
ERR2061624952	Chr1	91.667	60	5	1	60	89360	89419	7.77e-17	60
ERR2061624952	Chr1	91.667	60	5	1	60	97673	97732	7.77e-17	60
ERR2061624952	Chr1	91.667	60	5	1	60	105984	106043	7.77e-17	60
ERR2061624952	Chr1	91.667	60	5	1	60	124224	124283	7.77e-17	60
ERR2061624952	Chr1	91.667	60	5	1	60	132381	132440	7.77e-17	60
ERR2061624952	Chr1	91.667	60	5	1	60	140632	140691	7.77e-17	60
ERR2061624952	Chr1	91.667	60	5	1	60	148879	148938	7.77e-17	60
ERR2061624952	Chr1	91.667	60	5	1	60	157093	157152	7.77e-17	60
ERR2061624952	Chr1	91.667	60	5	1	60	165310	165369	7.77e-17	60
ERR2061624952	Chr1	91.667	60	5	1	60	173565	173624	7.77e-17	60
ERR2061624952	Chr1	91.667	60	5	1	60	181795	181854	7.77e-17	60
ERR2061624952	Chr1	91.667	60	5	1	60	198392	198451	7.77e-17	60
ERR2061624952	Chr1	91.667	60	5	1	60	206609	206668	7.77e-17	60
