ERR2061612992	Chr2	98.148	54	1	6	59	441367	441420	3.50e-20	59	TelYs	441372	revF
ERR20616127360	Chr8	97.500	40	1	1	40	1847135	1847096	1.06e-12	40	TelYs	1847048	revT
ERR20616127360	Chr8	97.500	40	1	1	40	1903098	1903059	1.06e-12	40	TelYs	1903011	revT
ERR20616127360	Chr8	95.000	40	2	1	40	1852267	1852228	4.93e-11	40	TelYs	1852180	revT
ERR20616127360	Chr8	95.000	40	2	1	40	1892978	1892939	4.93e-11	40	TelYs	1892891	revT
ERR20616127360	Chr8	95.000	40	2	1	40	1898076	1898037	4.93e-11	40	TelYs	1897989	revT
ERR20616127360	Chr5	97.500	40	1	1	40	4449893	4449854	1.06e-12	40	TelYs	4449806	revT
ERR20616127360	Chr5	95.000	40	2	1	40	4439815	4439776	4.93e-11	40	TelYs	4439728	revT
ERR20616127360	Chr5	95.000	40	2	1	40	4454937	4454898	4.93e-11	40	TelYs	4454850	revT
ERR20616127360	Chr4	97.500	40	1	1	40	163	202	1.06e-12	40	TelYs	154	revF
ERR20616127360	Chr4	100.000	36	0	5	40	5191	5226	3.81e-12	40	TelYs	5178	revF
ERR20616127360	Chr4	95.000	40	2	1	40	5398751	5398712	4.93e-11	40	TelYs	5398664	revT
ERR20616127360	Chr4	100.000	31	0	10	40	5403795	5403765	2.29e-09	40	TelYs	5403717	revT
ERR20616127360	Chr4	100.000	29	0	12	40	10228	10256	2.97e-08	40	TelYs	10208	revF
ERR20616127360	Chr3	97.500	40	1	1	40	8227561	8227522	1.06e-12	40	TelYs	8227474	revT
ERR20616127360	Chr3	97.500	40	1	1	40	8232571	8232532	1.06e-12	40	TelYs	8232484	revT
ERR20616127360	Chr2	97.500	40	1	1	40	7915298	7915259	1.06e-12	40	TelYs	7915211	revT
ERR20616127360	Chr2	97.222	36	1	5	40	10390	10425	1.77e-10	40	TelYs	10377	revF
ERR20616127360	Chr1	97.500	40	1	1	40	6668054	6668015	1.06e-12	40	TelYs	6667967	revT
ERR20616127360	Chr6	100.000	35	0	6	40	6128169	6128135	1.37e-11	40	TelYs	6128087	revT
ERR20616127360	Chr6	95.000	40	2	1	40	15433	15472	4.93e-11	40	TelYs	15424	revF
ERR20616127360	Chr6	95.000	40	2	1	40	6112923	6112884	4.93e-11	40	TelYs	6112836	revT
ERR20616127360	Chr6	95.000	40	2	1	40	6117966	6117927	4.93e-11	40	TelYs	6117879	revT
ERR20616127360	Chr6	97.222	36	1	5	40	5368	5403	1.77e-10	40	TelYs	5355	revF
ERR20616127360	Chr6	97.222	36	1	5	40	10399	10434	1.77e-10	40	TelYs	10386	revF
ERR20616127360	Chr6	97.222	36	1	5	40	20461	20496	1.77e-10	40	TelYs	20448	revF
ERR20616127360	Chr7	95.000	40	2	1	40	4064112	4064073	4.93e-11	40	TelYs	4064025	revT
ERR20616127360	Chr7	97.222	36	1	5	40	4079215	4079180	1.77e-10	40	TelYs	4079132	revT
ERR20616126824	Chr8	100.000	60	0	1	60	1955	1896	3.56e-25	60	TelYs	1848	revT
ERR20616126824	Chr8	100.000	60	0	1	60	12157	12098	3.56e-25	60	TelYs	12050	revT
ERR20616126824	Chr8	100.000	60	0	1	60	1847019	1847078	3.56e-25	60	TelYs	1847030	revF
ERR20616126824	Chr8	100.000	60	0	1	60	1852151	1852210	3.56e-25	60	TelYs	1852162	revF
ERR20616126824	Chr8	100.000	60	0	1	60	1867378	1867437	3.56e-25	60	TelYs	1867389	revF
ERR20616126824	Chr8	98.361	61	0	1	60	7121	7061	1.66e-23	60	TelYs	7013	revT
ERR20616126824	Chr8	98.333	60	0	1	60	1857221	1857279	5.96e-23	60	TelYs	1857231	revF
ERR20616126824	Chr8	98.333	60	0	1	60	1862238	1862296	5.96e-23	60	TelYs	1862248	revF
ERR20616126824	Chr8	98.333	60	0	1	60	1872513	1872571	5.96e-23	60	TelYs	1872523	revF
ERR20616126824	Chr8	98.333	60	0	1	60	1877636	1877694	5.96e-23	60	TelYs	1877646	revF
ERR20616126824	Chr8	98.333	60	0	1	60	1882769	1882827	5.96e-23	60	TelYs	1882779	revF
ERR20616126824	Chr8	98.333	60	0	1	60	1887891	1887949	5.96e-23	60	TelYs	1887901	revF
ERR20616126824	Chr8	98.333	60	0	1	60	1892863	1892921	5.96e-23	60	TelYs	1892873	revF
ERR20616126824	Chr8	98.333	60	0	1	60	1897961	1898019	5.96e-23	60	TelYs	1897971	revF
ERR20616126824	Chr8	98.333	60	0	1	60	1902984	1903042	5.96e-23	60	TelYs	1902994	revF
ERR20616126824	Chr7	100.000	60	0	1	60	251	192	3.56e-25	60	TelYs	144	revT
ERR20616126824	Chr7	100.000	60	0	1	60	5275	5216	3.56e-25	60	TelYs	5168	revT
ERR20616126824	Chr7	100.000	60	0	1	60	4041313	4041372	3.56e-25	60	TelYs	4041324	revF
ERR20616126824	Chr7	100.000	60	0	1	60	4048776	4048835	3.56e-25	60	TelYs	4048787	revF
ERR20616126824	Chr7	100.000	60	0	1	60	4053811	4053870	3.56e-25	60	TelYs	4053822	revF
ERR20616126824	Chr7	100.000	60	0	1	60	4058967	4059026	3.56e-25	60	TelYs	4058978	revF
ERR20616126824	Chr7	100.000	60	0	1	60	4069005	4069064	3.56e-25	60	TelYs	4069016	revF
ERR20616126824	Chr7	100.000	60	0	1	60	4074111	4074170	3.56e-25	60	TelYs	4074122	revF
ERR20616126824	Chr7	100.000	60	0	1	60	4079103	4079162	3.56e-25	60	TelYs	4079114	revF
ERR20616126824	Chr7	98.333	60	0	1	60	4063997	4064055	5.96e-23	60	TelYs	4064007	revF
ERR20616126824	Chr6	100.000	60	0	1	60	443	384	3.56e-25	60	TelYs	336	revT
ERR20616126824	Chr6	100.000	60	0	1	60	5480	5421	3.56e-25	60	TelYs	5373	revT
ERR20616126824	Chr6	100.000	60	0	1	60	10511	10452	3.56e-25	60	TelYs	10404	revT
ERR20616126824	Chr6	100.000	60	0	1	60	15549	15490	3.56e-25	60	TelYs	15442	revT
ERR20616126824	Chr6	100.000	60	0	1	60	20572	20513	3.56e-25	60	TelYs	20465	revT
ERR20616126824	Chr6	100.000	60	0	1	60	6107693	6107752	3.56e-25	60	TelYs	6107704	revF
ERR20616126824	Chr6	100.000	60	0	1	60	6112806	6112865	3.56e-25	60	TelYs	6112817	revF
ERR20616126824	Chr6	100.000	60	0	1	60	6117851	6117910	3.56e-25	60	TelYs	6117862	revF
ERR20616126824	Chr6	100.000	60	0	1	60	6122895	6122954	3.56e-25	60	TelYs	6122906	revF
ERR20616126824	Chr6	100.000	60	0	1	60	6128058	6128117	3.56e-25	60	TelYs	6128069	revF
ERR20616126824	Chr6	100.000	60	0	1	60	6133096	6133155	3.56e-25	60	TelYs	6133107	revF
ERR20616126824	Chr5	100.000	60	0	1	60	279	220	3.56e-25	60	TelYs	172	revT
ERR20616126824	Chr5	100.000	60	0	1	60	4439699	4439758	3.56e-25	60	TelYs	4439710	revF
ERR20616126824	Chr5	100.000	60	0	1	60	4444738	4444797	3.56e-25	60	TelYs	4444749	revF
ERR20616126824	Chr5	100.000	60	0	1	60	4449778	4449837	3.56e-25	60	TelYs	4449789	revF
ERR20616126824	Chr5	100.000	60	0	1	60	4454822	4454881	3.56e-25	60	TelYs	4454833	revF
ERR20616126824	Chr5	100.000	60	0	1	60	4459870	4459929	3.56e-25	60	TelYs	4459881	revF
ERR20616126824	Chr4	100.000	60	0	1	60	280	221	3.56e-25	60	TelYs	173	revT
ERR20616126824	Chr4	100.000	60	0	1	60	5303	5244	3.56e-25	60	TelYs	5196	revT
ERR20616126824	Chr4	100.000	60	0	1	60	10333	10274	3.56e-25	60	TelYs	10226	revT
ERR20616126824	Chr4	100.000	60	0	1	60	5398635	5398694	3.56e-25	60	TelYs	5398646	revF
ERR20616126824	Chr4	98.361	61	0	1	60	5403687	5403747	1.66e-23	60	TelYs	5403699	revF
ERR20616126824	Chr4	98.361	61	0	1	60	5412938	5412998	1.66e-23	60	TelYs	5412950	revF
ERR20616126824	Chr3	100.000	60	0	1	60	9801	9742	3.56e-25	60	TelYs	9694	revT
ERR20616126824	Chr3	100.000	60	0	1	60	8227445	8227504	3.56e-25	60	TelYs	8227456	revF
