ER2061611_V63692	Chr3	100.000	74	0	0	1	74	4325922	4325849	9.49e-33	85
ER2061611_V63696	Chr3	100.000	43	0	0	12	54	4325849	4325891	8.50e-16	54
ER2061611_V69796	Chr5	97.059	34	0	1	1	33	963160	963127	5.64e-09	33
ER2061611_V66616	Chr2	100.000	37	0	0	1	37	1398627	1398591	9.48e-13	37
ER2061611_V65500	Chr2	100.000	34	0	0	1	34	7590533	7590500	3.89e-11	35
ER2061611_V610948	Chr6	100.000	96	0	0	1	96	4402087	4401992	6.57e-45	96
ER2061611_V65448	Chr4	100.000	57	0	0	17	73	1973334	1973390	2.17e-23	73
ER2061611_V66620	Chr2	100.000	37	0	0	1	37	1398591	1398627	9.48e-13	37
ER2061611_V64040	Chr3	100.000	76	0	0	1	76	7198459	7198384	6.29e-34	76
ER2061611_V66204	Chr4	100.000	55	0	0	1	55	3501130	3501076	1.87e-22	55
