Chr1	B71v2sh.fasta	100.000	48	0	6668151	6668198	48	1	1.85e-19	6668242
Chr1	B71v2sh.fasta	100.000	48	0	6668145	6668192	48	1	1.85e-19	6668242
Chr1	B71v2sh.fasta	100.000	48	0	6668139	6668186	48	1	1.85e-19	6668242
Chr1	B71v2sh.fasta	100.000	48	0	6668133	6668180	48	1	1.85e-19	6668242
Chr1	B71v2sh.fasta	100.000	48	0	6668127	6668174	48	1	1.85e-19	6668242
Chr1	B71v2sh.fasta	100.000	48	0	6668121	6668168	48	1	1.85e-19	6668242
Chr1	B71v2sh.fasta	100.000	48	0	6668115	6668162	48	1	1.85e-19	6668242
Chr1	B71v2sh.fasta	100.000	48	0	6668109	6668156	48	1	1.85e-19	6668242
Chr1	B71v2sh.fasta	100.000	48	0	6668103	6668150	48	1	1.85e-19	6668242
Chr1	B71v2sh.fasta	100.000	48	0	6668097	6668144	48	1	1.85e-19	6668242
Chr1	B71v2sh.fasta	100.000	48	0	6668091	6668138	48	1	1.85e-19	6668242
Chr1	B71v2sh.fasta	100.000	48	0	6668085	6668132	48	1	1.85e-19	6668242
Chr1	B71v2sh.fasta	100.000	48	0	6668079	6668126	48	1	1.85e-19	6668242
Chr1	B71v2sh.fasta	100.000	48	0	6668073	6668120	48	1	1.85e-19	6668242
Chr1	B71v2sh.fasta	100.000	48	0	6668067	6668114	48	1	1.85e-19	6668242
Chr1	B71v2sh.fasta	100.000	48	0	6668061	6668108	48	1	1.85e-19	6668242
Chr1	B71v2sh.fasta	100.000	48	0	6668055	6668102	48	1	1.85e-19	6668242
Chr1	B71v2sh.fasta	100.000	48	0	6668049	6668096	48	1	1.85e-19	6668242
Chr1	B71v2sh.fasta	100.000	47	0	6668157	6668203	48	2	6.64e-19	6668242
Chr1	B71v2sh.fasta	100.000	45	0	6668046	6668090	45	1	8.59e-18	6668242
Chr1	B71v2sh.fasta	97.917	48	0	6668163	6668209	48	1	3.09e-17	6668242
Chr1	B71v2sh.fasta	97.872	47	0	6668169	6668214	48	2	1.11e-16	6668242
Chr1	B71v2sh.fasta	97.778	45	1	6668040	6668084	45	1	3.99e-16	6668242
Chr1	B71v2sh.fasta	95.556	45	2	6668034	6668078	45	1	1.86e-14	6668242
Chr1	B71v2sh.fasta	97.561	41	0	6668175	6668214	48	8	2.40e-13	6668242
Chr2	B71v2sh.fasta	100.000	48	0	7915389	7915436	48	1	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	7915383	7915430	48	1	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	7915377	7915424	48	1	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	7915371	7915418	48	1	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	7915365	7915412	48	1	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	7915359	7915406	48	1	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	7915353	7915400	48	1	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	7915347	7915394	48	1	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	7915341	7915388	48	1	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	86	133	1	48	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	7915335	7915382	48	1	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	92	139	1	48	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	7915329	7915376	48	1	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	98	145	1	48	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	7915323	7915370	48	1	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	104	151	1	48	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	7915317	7915364	48	1	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	110	157	1	48	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	7915311	7915358	48	1	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	116	163	1	48	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	7915305	7915352	48	1	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	122	169	1	48	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	7915299	7915346	48	1	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	128	175	1	48	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	7915293	7915340	48	1	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	134	181	1	48	2.19e-19	7915472
Chr2	B71v2sh.fasta	100.000	48	0	5080	5127	1	48	2.19e-19	7915472
