ERR20616214184	Chr4	100.000	60	0	1	60	2023265	2023206	3.56e-25	60	TelYs	2023158	revT
ERR20616211352	Chr1	97.826	46	1	6	51	1316	1361	7.73e-16	51	TelYs	1313	revF
ERR20616211352	Chr1	97.826	46	1	6	51	8941	8986	7.73e-16	51	TelYs	8938	revF
ERR20616211352	Chr1	97.826	46	1	6	51	17170	17215	7.73e-16	51	TelYs	17167	revF
ERR20616211352	Chr1	97.826	46	1	6	51	25431	25476	7.73e-16	51	TelYs	25428	revF
ERR20616211352	Chr1	97.826	46	1	6	51	33700	33745	7.73e-16	51	TelYs	33697	revF
ERR20616211352	Chr1	97.826	46	1	6	51	41918	41963	7.73e-16	51	TelYs	41915	revF
ERR20616211352	Chr1	97.826	46	1	6	51	50113	50158	7.73e-16	51	TelYs	50110	revF
ERR20616211352	Chr1	97.826	46	1	6	51	58385	58430	7.73e-16	51	TelYs	58382	revF
ERR20616211352	Chr1	97.826	46	1	6	51	66649	66694	7.73e-16	51	TelYs	66646	revF
ERR20616211352	Chr1	97.826	46	1	6	51	74933	74978	7.73e-16	51	TelYs	74930	revF
ERR20616211352	Chr1	97.826	46	1	6	51	83037	83082	7.73e-16	51	TelYs	83034	revF
ERR20616211352	Chr1	97.826	46	1	6	51	91341	91386	7.73e-16	51	TelYs	91338	revF
ERR20616211352	Chr1	97.826	46	1	6	51	99654	99699	7.73e-16	51	TelYs	99651	revF
ERR20616211352	Chr1	97.826	46	1	6	51	117973	118018	7.73e-16	51	TelYs	117970	revF
ERR20616211352	Chr1	97.826	46	1	6	51	134354	134399	7.73e-16	51	TelYs	134351	revF
ERR20616211352	Chr1	97.826	46	1	6	51	142605	142650	7.73e-16	51	TelYs	142602	revF
ERR20616211352	Chr1	97.826	46	1	6	51	150849	150894	7.73e-16	51	TelYs	150846	revF
ERR20616211352	Chr1	97.826	46	1	6	51	159066	159111	7.73e-16	51	TelYs	159063	revF
ERR20616211352	Chr1	97.826	46	1	6	51	167285	167330	7.73e-16	51	TelYs	167282	revF
ERR20616211352	Chr1	97.826	46	1	6	51	175530	175575	7.73e-16	51	TelYs	175527	revF
ERR20616211352	Chr1	97.826	46	1	6	51	200352	200397	7.73e-16	51	TelYs	200349	revF
ERR20616211352	Chr1	97.826	46	1	6	51	208569	208614	7.73e-16	51	TelYs	208566	revF
ERR20616211352	Chr1	97.826	46	1	6	51	216787	216832	7.73e-16	51	TelYs	216784	revF
ERR20616211352	Chr1	97.826	46	1	6	51	225055	225100	7.73e-16	51	TelYs	225052	revF
ERR20616211352	Chr1	97.826	46	1	6	51	233358	233403	7.73e-16	51	TelYs	233355	revF
ERR20616211352	Chr1	97.826	46	1	6	51	241659	241704	7.73e-16	51	TelYs	241656	revF
ERR20616211352	Chr1	97.826	46	1	6	51	249964	250009	7.73e-16	51	TelYs	249961	revF
ERR20616211352	Chr1	97.826	46	1	6	51	258265	258310	7.73e-16	51	TelYs	258262	revF
ERR20616211352	Chr1	97.826	46	1	6	51	266563	266608	7.73e-16	51	TelYs	266560	revF
ERR20616211352	Chr1	97.826	46	1	6	51	274866	274911	7.73e-16	51	TelYs	274863	revF
ERR20616211352	Chr1	97.826	46	1	6	51	283169	283214	7.73e-16	51	TelYs	283166	revF
ERR20616211352	Chr1	97.826	46	1	6	51	291477	291522	7.73e-16	51	TelYs	291474	revF
ERR20616211352	Chr1	95.652	46	2	6	51	126193	126238	3.60e-14	51	TelYs	126190	revF
ERR20616215896	Chr8	93.023	43	3	1	43	1847099	1847141	5.71e-11	43	TelYs	1847093	revF
ERR20616215896	Chr8	93.023	43	3	1	43	1903062	1903104	5.71e-11	43	TelYs	1903056	revF
ERR20616215896	Chr4	93.023	43	3	1	43	199	157	5.71e-11	43	TelYs	109	revT
ERR20616215896	Chr4	97.059	34	1	1	34	5223	5190	2.66e-09	43	TelYs	5142	revT
ERR20616215896	Chr4	100.000	28	0	1	28	5403768	5403795	1.24e-07	43	TelYs	5403747	revF
ERR20616215896	Chr2	93.023	43	3	1	43	7915262	7915304	5.71e-11	43	TelYs	7915256	revF
ERR20616215896	Chr1	93.023	43	3	1	43	6668018	6668060	5.71e-11	43	TelYs	6668012	revF
ERR20616215896	Chr5	94.872	39	2	1	39	4449857	4449895	2.05e-10	43	TelYs	4449847	revF
ERR20616215896	Chr3	94.872	39	2	1	39	8227525	8227563	2.05e-10	43	TelYs	8227515	revF
ERR20616215896	Chr3	94.872	39	2	1	39	8232535	8232573	2.05e-10	43	TelYs	8232525	revF
ERR20616215896	Chr6	100.000	29	0	1	29	6128138	6128166	3.43e-08	43	TelYs	6128118	revF
ERR20616213144	Chr8	98.246	57	1	4	60	5022	5078	7.71e-22	60	TelYs	5030	revF
ERR20616213144	Chr8	98.246	57	1	4	60	10191	10247	7.71e-22	60	TelYs	10199	revF
ERR20616213144	Chr8	98.246	57	1	4	60	15221	15277	7.71e-22	60	TelYs	15229	revF
ERR20616213144	Chr8	98.246	57	1	4	60	1843947	1843891	7.71e-22	60	TelYs	1843843	revT
ERR20616213144	Chr8	98.246	57	1	4	60	1849085	1849029	7.71e-22	60	TelYs	1848981	revT
ERR20616213144	Chr8	98.246	57	1	4	60	1854151	1854095	7.71e-22	60	TelYs	1854047	revT
ERR20616213144	Chr8	98.246	57	1	4	60	1859174	1859118	7.71e-22	60	TelYs	1859070	revT
ERR20616213144	Chr8	98.246	57	1	4	60	1864316	1864260	7.71e-22	60	TelYs	1864212	revT
ERR20616213144	Chr8	98.246	57	1	4	60	1869455	1869399	7.71e-22	60	TelYs	1869351	revT
ERR20616213144	Chr8	98.246	57	1	4	60	1874587	1874531	7.71e-22	60	TelYs	1874483	revT
ERR20616213144	Chr8	98.246	57	1	4	60	1879706	1879650	7.71e-22	60	TelYs	1879602	revT
ERR20616213144	Chr8	98.246	57	1	4	60	1884842	1884786	7.71e-22	60	TelYs	1884738	revT
ERR20616213144	Chr8	98.246	57	1	4	60	1889838	1889782	7.71e-22	60	TelYs	1889734	revT
ERR20616213144	Chr8	98.246	57	1	4	60	1894931	1894875	7.71e-22	60	TelYs	1894827	revT
ERR20616213144	Chr8	98.246	57	1	4	60	1899935	1899879	7.71e-22	60	TelYs	1899831	revT
ERR20616213144	Chr7	98.246	57	1	4	60	3313	3369	7.71e-22	60	TelYs	3321	revF
ERR20616213144	Chr7	98.246	57	1	4	60	8344	8400	7.71e-22	60	TelYs	8352	revF
ERR20616213144	Chr7	98.246	57	1	4	60	10789	10845	7.71e-22	60	TelYs	10797	revF
ERR20616213144	Chr7	98.246	57	1	4	60	4038251	4038195	7.71e-22	60	TelYs	4038147	revT
ERR20616213144	Chr7	98.246	57	1	4	60	4043277	4043221	7.71e-22	60	TelYs	4043173	revT
ERR20616213144	Chr7	98.246	57	1	4	60	4045712	4045656	7.71e-22	60	TelYs	4045608	revT
ERR20616213144	Chr7	98.246	57	1	4	60	4050740	4050684	7.71e-22	60	TelYs	4050636	revT
ERR20616213144	Chr7	98.246	57	1	4	60	4055900	4055844	7.71e-22	60	TelYs	4055796	revT
ERR20616213144	Chr7	98.246	57	1	4	60	4060930	4060874	7.71e-22	60	TelYs	4060826	revT
ERR20616213144	Chr7	98.246	57	1	4	60	4065963	4065907	7.71e-22	60	TelYs	4065859	revT
ERR20616213144	Chr7	98.246	57	1	4	60	4071072	4071016	7.71e-22	60	TelYs	4070968	revT
ERR20616213144	Chr7	98.246	57	1	4	60	4076064	4076008	7.71e-22	60	TelYs	4075960	revT
ERR20616213144	Chr6	98.246	57	1	4	60	3510	3566	7.71e-22	60	TelYs	3518	revF
ERR20616213144	Chr6	98.246	57	1	4	60	8557	8613	7.71e-22	60	TelYs	8565	revF
ERR20616213144	Chr6	98.246	57	1	4	60	13576	13632	7.71e-22	60	TelYs	13584	revF
ERR20616213144	Chr6	98.246	57	1	4	60	18614	18670	7.71e-22	60	TelYs	18622	revF
ERR20616213144	Chr6	98.246	57	1	4	60	23636	23692	7.71e-22	60	TelYs	23644	revF
ERR20616213144	Chr6	98.246	57	1	4	60	6104625	6104569	7.71e-22	60	TelYs	6104521	revT
ERR20616213144	Chr6	98.246	57	1	4	60	6109740	6109684	7.71e-22	60	TelYs	6109636	revT
ERR20616213144	Chr6	98.246	57	1	4	60	6114784	6114728	7.71e-22	60	TelYs	6114680	revT
ERR20616213144	Chr6	98.246	57	1	4	60	6119828	6119772	7.71e-22	60	TelYs	6119724	revT
ERR20616213144	Chr6	98.246	57	1	4	60	6124988	6124932	7.71e-22	60	TelYs	6124884	revT
ERR20616213144	Chr6	98.246	57	1	4	60	6130029	6129973	7.71e-22	60	TelYs	6129925	revT
ERR20616213144	Chr5	98.246	57	1	4	60	3263	3319	7.71e-22	60	TelYs	3271	revF
ERR20616213144	Chr5	98.246	57	1	4	60	4436633	4436577	7.71e-22	60	TelYs	4436529	revT
ERR20616213144	Chr5	98.246	57	1	4	60	4441660	4441604	7.71e-22	60	TelYs	4441556	revT
ERR20616213144	Chr5	98.246	57	1	4	60	4446702	4446646	7.71e-22	60	TelYs	4446598	revT
ERR20616213144	Chr5	98.246	57	1	4	60	4451756	4451700	7.71e-22	60	TelYs	4451652	revT
ERR20616213144	Chr5	98.246	57	1	4	60	4456798	4456742	7.71e-22	60	TelYs	4456694	revT
ERR20616213144	Chr4	98.246	57	1	4	60	3345	3401	7.71e-22	60	TelYs	3353	revF
ERR20616213144	Chr4	98.246	57	1	4	60	8371	8427	7.71e-22	60	TelYs	8379	revF
ERR20616213144	Chr4	98.246	57	1	4	60	13408	13464	7.71e-22	60	TelYs	13416	revF
ERR20616213144	Chr4	98.246	57	1	4	60	5395569	5395513	7.71e-22	60	TelYs	5395465	revT
ERR20616213144	Chr4	98.246	57	1	4	60	5400615	5400559	7.71e-22	60	TelYs	5400511	revT
ERR20616213144	Chr4	98.246	57	1	4	60	5405653	5405597	7.71e-22	60	TelYs	5405549	revT
ERR20616213144	Chr4	98.246	57	1	4	60	5409867	5409811	7.71e-22	60	TelYs	5409763	revT
ERR20616213144	Chr3	98.246	57	1	4	60	2881	2937	7.71e-22	60	TelYs	2889	revF
ERR20616213144	Chr3	98.246	57	1	4	60	7873	7929	7.71e-22	60	TelYs	7881	revF
ERR20616213144	Chr3	98.246	57	1	4	60	12859	12915	7.71e-22	60	TelYs	12867	revF
ERR20616213144	Chr3	98.246	57	1	4	60	8224371	8224315	7.71e-22	60	TelYs	8224267	revT
ERR20616213144	Chr3	98.246	57	1	4	60	8229385	8229329	7.71e-22	60	TelYs	8229281	revT
ERR20616213144	Chr3	98.246	57	1	4	60	8234419	8234363	7.71e-22	60	TelYs	8234315	revT
ERR20616213144	Chr2	98.246	57	1	4	60	3461	3517	7.71e-22	60	TelYs	3469	revF
ERR20616213144	Chr2	98.246	57	1	4	60	8543	8599	7.71e-22	60	TelYs	8551	revF
ERR20616213144	Chr2	98.246	57	1	4	60	13568	13624	7.71e-22	60	TelYs	13576	revF
ERR20616213144	Chr2	98.246	57	1	4	60	7912112	7912056	7.71e-22	60	TelYs	7912008	revT
ERR20616213144	Chr1	98.246	57	1	4	60	6664872	6664816	7.71e-22	60	TelYs	6664768	revT
ERR20616216048	Chr8	100.000	60	0	1	60	3588	3529	3.56e-25	60	TelYs	3481	revT
ERR20616216048	Chr8	100.000	60	0	1	60	8757	8698	3.56e-25	60	TelYs	8650	revT
ERR20616216048	Chr8	100.000	60	0	1	60	13787	13728	3.56e-25	60	TelYs	13680	revT
ERR20616216048	Chr8	100.000	60	0	1	60	1845381	1845440	3.56e-25	60	TelYs	1845392	revF
ERR20616216048	Chr8	100.000	60	0	1	60	1850518	1850577	3.56e-25	60	TelYs	1850529	revF
ERR20616216048	Chr8	100.000	60	0	1	60	1855584	1855643	3.56e-25	60	TelYs	1855595	revF
ERR20616216048	Chr8	100.000	60	0	1	60	1860606	1860665	3.56e-25	60	TelYs	1860617	revF
