aERR2061616_V6cut9324	Chr6	100.000	61	0	0	1	61	3063372	3063312	1.04e-25	6133529
aERR2061616_V6cut9328	Chr6	100.000	61	0	0	3	63	3063312	3063372	1.04e-25	6133529
aERR2061616_V6cut9864	Chr4	100.000	36	0	0	15	50	2610755	2610720	5.82e-12	5413369
aERR2061616_V6cut9868	Chr4	100.000	45	0	0	1	45	2610711	2610755	7.57e-17	5413369
aERR2061616_V6cut3512	Chr6	100.000	91	0	0	1	91	1620314	1620404	3.79e-42	6133529
aERR2061616_V6cut3508	Chr6	100.000	48	0	0	3	50	1620404	1620357	1.33e-18	6133529
aERR2061616_V6cut2004	Chr4	100.000	35	0	0	1	35	4130772	4130738	2.09e-11	5413369
aERR2061616_V6cut5500	Chr1	100.000	54	0	0	1	54	3510673	3510726	6.52e-22	6668242
aERR2061616_V6cut9552	Chr7	97.500	40	1	0	1	40	1967112	1967073	1.12e-12	4079358
aERR2061616_V6cut5504	Chr1	100.000	36	0	0	1	36	3510726	3510691	3.21e-12	6668242
aERR2061616_V6cut1592	Chr7	100.000	45	0	0	1	45	359011	358967	4.78e-17	4079358
aERR2061616_V6cut1592	Chr3	100.000	45	0	0	1	45	2149610	2149654	4.78e-17	8237918
aERR2061616_V6cut1592	Chr4	100.000	36	0	0	10	45	334579	334544	4.81e-12	5413369
aERR2061616_V6cut1592	Chr6	91.111	45	4	0	1	45	1261650	1261694	2.24e-10	6133529
aERR2061616_V6cut4928	Chr4	100.000	34	0	0	1	34	4350617	4350584	3.63e-11	5413369
aERR2061616_V6cut4432	Chr2	100.000	41	0	0	1	41	248919	248959	1.10e-14	7915472
aERR2061616_V6cut4388	Chr2	100.000	61	0	0	1	61	7751462	7751522	1.14e-25	7915472
aERR2061616_V6cut5476	Chr2	100.000	70	0	0	1	70	7638501	7638432	1.21e-30	7915472
aERR2061616_V6cut4932	Chr4	100.000	74	0	0	1	74	4350544	4350617	7.84e-33	5413369
