aERR2061620_V6cut8	Chr3	100.000	70	0	0	1	70	7469007	7468938	1.21e-30	8237918
aERR2061620_V6cut8	Chr3	94.286	70	4	0	1	70	2242762	2242831	5.67e-24	8237918
aERR2061620_V6cut8	Chr3	94.286	70	4	0	1	70	7837076	7837007	5.67e-24	8237918
aERR2061620_V6cut8	Chr3	94.286	70	4	0	1	70	7842735	7842804	5.67e-24	8237918
aERR2061620_V6cut8	Chr3	94.286	70	4	0	1	70	8138304	8138373	5.67e-24	8237918
aERR2061620_V6cut8	Chr3	93.750	64	4	0	1	64	2793936	2793999	1.23e-20	8237918
aERR2061620_V6cut8	Chr3	97.826	46	1	0	1	46	2670899	2670854	1.24e-15	8237918
aERR2061620_V6cut8	Chr7	97.143	70	2	0	1	70	3975206	3975137	2.62e-27	4079358
aERR2061620_V6cut8	Chr1	95.714	70	3	0	1	70	6378851	6378782	1.22e-25	6668242
aERR2061620_V6cut8	Chr1	92.857	70	5	0	1	70	6402863	6402794	2.64e-22	6668242
aERR2061620_V6cut8	Chr1	90.000	70	7	0	1	70	1354448	1354517	5.71e-19	6668242
aERR2061620_V6cut8	Chr8	94.286	70	4	0	1	70	311418	311349	5.67e-24	1903245
aERR2061620_V6cut3968	Chr8	98.182	55	1	0	1	55	6838	6892	8.70e-21	1903245
aERR2061620_V6cut3968	Chr8	98.182	55	1	0	1	55	6960	7014	8.70e-21	1903245
aERR2061620_V6cut3968	Chr8	98.182	55	1	0	1	55	17034	17088	8.70e-21	1903245
aERR2061620_V6cut3968	Chr8	98.182	55	1	0	1	55	1841718	1841664	8.70e-21	1903245
aERR2061620_V6cut3968	Chr8	98.182	55	1	0	1	55	1847216	1847162	8.70e-21	1903245
aERR2061620_V6cut3968	Chr8	98.182	55	1	0	1	55	1852311	1852257	8.70e-21	1903245
aERR2061620_V6cut3968	Chr8	98.182	55	1	0	1	55	1898138	1898084	8.70e-21	1903245
aERR2061620_V6cut3968	Chr8	98.148	54	1	0	1	54	1699	1752	3.13e-20	1903245
aERR2061620_V6cut3968	Chr8	98.148	54	1	0	1	54	1847283	1847230	3.13e-20	1903245
aERR2061620_V6cut3968	Chr8	98.148	54	1	0	1	54	1862513	1862460	3.13e-20	1903245
aERR2061620_V6cut3968	Chr8	98.148	54	1	0	1	54	1867652	1867599	3.13e-20	1903245
aERR2061620_V6cut3968	Chr8	98.148	54	1	0	1	54	1872785	1872732	3.13e-20	1903245
aERR2061620_V6cut3968	Chr8	98.148	54	1	0	1	54	1877908	1877855	3.13e-20	1903245
aERR2061620_V6cut3968	Chr8	98.148	54	1	0	1	54	1883041	1882988	3.13e-20	1903245
aERR2061620_V6cut3968	Chr8	98.148	54	1	0	1	54	1893136	1893083	3.13e-20	1903245
aERR2061620_V6cut3968	Chr8	98.113	53	1	0	1	53	1857367	1857315	1.12e-19	1903245
aERR2061620_V6cut3968	Chr8	98.113	53	1	0	1	53	1888039	1887987	1.12e-19	1903245
aERR2061620_V6cut3968	Chr8	98.000	50	1	0	5	54	764062	764111	5.23e-18	1903245
aERR2061620_V6cut3968	Chr7	98.182	55	1	0	1	55	10150	10204	8.70e-21	4079358
